"";"survived";"name";"sex";"age";"class";"joined";"ticket";"price";"sibsp";"parch";"boat..body.";"job";"url";"dob";"date_death";"ticketFreq";"pricepp";"fsize";"title"
"1048";1;"NAKID, Mrs Waika ""Mary"" ";"female";19;3;"Cherbourg";"2653";15.7416666666667;1;1;"C ";NA;"/titanic-survivor/waika-mary-nakid.html";1892-11-18;1963-01-23;3;5.24722222222222;3;"Mrs"
"1049";0;"NANCARROW, Mr William Henry ";"male";35;3;"Southampton";"3338";8.05;0;0;NA;NA;"/titanic-victim/william-henry-nancarrow.html";1876-06-30;1912-04-15;1;8.05;1;"Mr"
"1050";0;"NANKOFF, Mr Minko ";"male";32;3;"Southampton";"349218";7.89583333333333;0;0;NA;NA;"/titanic-victim/minko-nankoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1051";0;"NASR 'ALMa, Mr Mustafà ";"male";19;3;"Cherbourg";"2652";7.22916666666667;0;0;NA;NA;"/titanic-victim/mustafa-nasr-alma.html";1892-06-30;1912-04-15;1;7.22916666666667;1;"Mr"
"1052";0;"NASSR RIZQ, Mr Saade ";"male";20;3;"Cherbourg";"2676";7.225;0;0;NA;NA;"/titanic-victim/saade-nassr-rizq.html";NA;1912-04-15;1;7.225;1;"Mr"
"1053";0;"NAUGHTON, Miss Hannah ";"female";21;3;"Queenstown";"365237";7.75;0;0;NA;NA;"/titanic-victim/hannah-naughton.html";1891-04-10;1912-04-15;1;7.75;1;"Miss"
"1054";0;"NENKOFF, Mr Christo ";"male";22;3;"Southampton";"349234";7.89583333333333;0;0;NA;NA;"/titanic-victim/christo-nenkoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1055";0;"NIEMINEN, Miss Manta Josefina ";"female";29;3;"Southampton";"3101297";7.925;0;0;NA;NA;"/titanic-victim/manta-josefina-nieminen.html";1882-12-15;1912-04-15;1;7.925;1;"Miss"
"1056";0;"NIKLASSON, Mr Samuel ";"male";28;3;"Southampton";"363611";8.05;0;0;NA;NA;"/titanic-victim/samuel-niklasson.html";1883-05-15;1912-04-15;1;8.05;1;"Mr"
"1057";1;"NILSSON, Miss Berta Olivia ";"female";18;3;"Southampton";"347066";7.775;0;0;"D ";NA;"/titanic-survivor/berta-olivia-nilsson.html";1894-02-22;1976-12-27;1;7.775;1;"Miss"
"1058";1;"NILSSON, Miss Helmina Josefina ";"female";26;3;"Southampton";"347470";7.85416666666667;0;0;"13";NA;"/titanic-survivor/helmina-josefina-nilsson.html";1886-02-19;NA;1;7.85416666666667;1;"Miss"
"1059";0;"NILSSON, Mr August Ferdinand ";"male";21;3;"Southampton";"350410";7.85416666666667;0;0;NA;NA;"/titanic-victim/august-ferdinand-nilsson.html";1890-10-18;1912-04-15;1;7.85416666666667;1;"Mr"
"1060";1;"NiQuLA YaRID, Master Ilyas ";"male";11;3;"Cherbourg";"2651";11.2416666666667;1;0;"C ";NA;"/titanic-survivor/elias-louis-garrett-nicola-yarred.html";1900-04-16;1981-05-31;2;5.62083333333333;2;"Master"
"1061";1;"NiQuLA YaRID, Miss Jamilah ";"female";14;3;"Cherbourg";"2651";11.2416666666667;1;0;"C ";NA;"/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html";1898-04-15;1970-03-08;2;5.62083333333333;2;"Miss"
"1062";0;"NIRVA, Mr Iisakki Antino Äijö ";"male";41;3;"Southampton";"3101272";7.125;0;0;NA;NA;"/titanic-victim/iisakki-antino-aijo-nirva.html";1870-12-24;1912-04-15;1;7.125;1;"Mr"
"1063";1;"NISKäNEN, Mr Juha ";"male";39;3;"Southampton";"3101289";7.925;0;0;"9";NA;"/titanic-survivor/juha-niskanen.html";NA;1927-08-13;1;7.925;1;"Mr"
"1064";0;"NOFAL, Mr Mansouer ";"male";20;3;"Cherbourg";"2697";7.22916666666667;0;0;" [181]";NA;"/titanic-victim/mansouer-nofal.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1065";0;"NOSWORTHY, Mr Richard Cater ";"male";21;3;"Southampton";"39886";7.8;0;0;NA;NA;"/titanic-victim/richard-cater-nosworthy.html";1891-03-15;1912-04-15;1;7.8;1;"Mr"
"1066";1;"NYSTEN, Miss Anna Sofia ";"female";22;3;"Southampton";"347081";7.75;0;0;"13";NA;"/titanic-survivor/anna-sofia-nysten.html";1890-01-22;1977-03-28;1;7.75;1;"Miss"
"1067";0;"NYSVEEN, Mr Johan Hansen ";"male";60;3;"Southampton";"345364";6.2375;0;0;NA;NA;"/titanic-victim/johan-hansen-nysveen.html";1851-09-17;1912-04-15;1;6.2375;1;"Mr"
"1068";0;"O'BRIEN, Mr Denis ";"male";21;3;"Queenstown";"330979";7.82916666666667;0;0;NA;NA;"/titanic-victim/denis-obrien.html";1891-06-30;1912-04-15;1;7.82916666666667;1;"Mr"
"1069";0;"O'BRIEN, Mr Thomas ";"male";27;3;"Queenstown";"370365";15.5;1;0;NA;NA;"/titanic-victim/thomas-obrien.html";NA;1912-04-15;2;7.75;2;"Mr"
"1070";1;"O'BRIEN, Mrs Johanna ""Hannah"" ";"female";26;3;"Queenstown";"370365";15.5;1;0;NA;NA;"/titanic-survivor/johanna-hannah-obrien.html";1886-06-30;1918-10-17;2;7.75;2;"Mrs"
"1071";0;"O'CONNELL, Mr Patrick Denis ";"male";17;3;"Queenstown";"334912";7.73333333333333;0;0;NA;NA;"/titanic-victim/patrick-denis-oconnell.html";1894-06-30;1912-04-15;1;7.73333333333333;1;"Mr"
"1072";0;"O'CONNOR, Mr Maurice ";"male";16;3;"Queenstown";"371060";7.75;0;0;NA;NA;"/titanic-victim/maurice-oconnor.html";1895-06-30;1912-04-15;1;7.75;1;"Mr"
"1073";0;"O'CONNOR, Mr Patrick ";"male";23;3;"Queenstown";"366713";7.75;0;0;NA;NA;"/titanic-victim/patrick-oconnor.html";1888-05-30;1912-04-15;1;7.75;1;"Mr"
"1074";0;"ÖDAHL, Mr Nils Martin ";"male";23;3;"Southampton";"7267";9.225;0;0;NA;NA;"/titanic-victim/nils-martin-odahl.html";1888-10-22;1912-04-15;1;9.225;1;"Mr"
"1075";1;"O'DWYER, Miss Ellen ";"female";25;3;"Queenstown";"330959";7.87916666666667;0;0;"10";NA;"/titanic-survivor/ellen-nellie-odwyer.html";1888-06-30;1917-05-03;1;7.87916666666667;1;"Miss"
"1076";1;"ÖHMAN, Miss Velin ";"female";22;3;"Southampton";"347085";7.775;0;0;"C ";NA;"/titanic-survivor/velin-ohman.html";1890-03-14;1966-11-19;1;7.775;1;"Miss"
"1077";1;"O'KEEFE, Mr Patrick ";"male";21;3;"Queenstown";"368402";7.75;0;0;"B ";NA;"/titanic-survivor/patrick-okeefe.html";1890-07-15;1939-12-15;1;7.75;1;"Mr"
"1078";1;"O'LEARY, Miss Hanora ""Nora"" ";"female";16;3;"Queenstown";"330919";7.82916666666667;0;0;"13";NA;"/titanic-survivor/hanora-nora-oleary.html";1895-06-10;1975-05-18;1;7.82916666666667;1;"Miss"
"1079";1;"OLSEN, Master Artur Karl ";"male";9;3;"Southampton";"17368";3.17083333333333;0;1;"13";NA;"/titanic-survivor/artur-karl-olsen.html";1903-02-06;1975-01-01;1;3.17083333333333;2;"Master"
"1080";0;"OLSEN, Mr Henry Margido ";"male";28;3;"Southampton";"4001";22.525;0;0;" [173]";NA;"/titanic-victim/henry-margido-olsen.html";1884-03-22;1912-04-15;3;7.50833333333333;1;"Mr"
"1081";0;"OLSEN, Mr Karl Siegwart Andreas ";"male";42;3;"Southampton";"4579";8.40416666666667;0;1;NA;NA;"/titanic-victim/karl-siegwart-andreas-olsen.html";1870-01-28;1912-04-15;1;8.40416666666667;2;"Mr"
"1082";0;"OLSEN, Mr Ole Martin ";"male";27;3;"Southampton";"265302";7.3125;0;0;NA;NA;"/titanic-victim/ole-martin-olsen.html";1885-02-15;1912-04-15;1;7.3125;1;"Mr"
"1083";0;"OLSSON, Miss Elina ";"female";31;3;"Southampton";"350407";7.85416666666667;0;0;NA;NA;"/titanic-victim/elina-olsson.html";1881-01-26;1912-04-15;1;7.85416666666667;1;"Miss"
"1084";0;"OLSSON, Mr Nils Johan Göransson ";"male";28;3;"Southampton";"347464";7.85416666666667;0;0;NA;NA;"/titanic-victim/nils-johan-goransson-olsson.html";1883-05-13;1912-04-15;1;7.85416666666667;1;"Mr"
"1085";1;"OLSSON, Mr Oscar Wilhelm ";"male";32;3;"Southampton";"347079";7.775;0;0;"A ";NA;"/titanic-survivor/oscar-wilhelm-olsson.html";1879-09-08;1967-04-05;1;7.775;1;"Mr"
"1086";0;"OLSVIGEN, Mr Thor Anderson ";"male";20;3;"Southampton";"6563";9.225;0;0;" [89]";NA;"/titanic-victim/thor-anderson-olsvigen.html";1892-02-07;1912-04-15;1;9.225;1;"Mr"
"1087";0;"ORESKOVIC, Miss Jelka ";"female";23;3;"Southampton";"315085";8.6625;0;0;NA;NA;"/titanic-victim/jelka-oreskovic.html";NA;1912-04-15;1;8.6625;1;"Miss"
"1088";0;"ORESKOVIC, Miss Marija ";"female";20;3;"Southampton";"315096";8.6625;0;0;NA;NA;"/titanic-victim/marija-oreskovic.html";NA;1912-04-15;1;8.6625;1;"Miss"
"1089";0;"ORESKOVIC, Mr Luka ";"male";20;3;"Southampton";"315094";8.6625;0;0;NA;NA;"/titanic-victim/luka-oreskovic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1090";0;"OSéN, Mr Olaf Elon ";"male";16;3;"Southampton";"7534";9.21666666666667;0;0;NA;NA;"/titanic-victim/olaf-elon-osen.html";1895-09-24;1912-04-15;2;4.60833333333333;1;"Mr"
"1091";0;"O'SULLIVAN, Miss Bridget Mary ";"female";21;3;"Queenstown";"330909";7.62916666666667;0;0;NA;NA;"/titanic-victim/bridget-mary-osullivan.html";1890-05-18;1912-04-15;1;7.62916666666667;1;"Miss"
"1092";0;"PåLSSON, Master Gösta Leonard ";"male";2;3;"Southampton";"349909";21.075;3;1;NA;NA;"/titanic-victim/gosta-leonard-palsson.html";1910-01-03;1912-04-15;5;4.215;5;"Master"
"1093";0;"PåLSSON, Master Paul Folke ";"male";6;3;"Southampton";"349909";21.075;3;1;NA;NA;"/titanic-victim/paul-folke-palsson.html";1906-04-14;1912-04-15;5;4.215;5;"Master"
"1094";0;"PåLSSON, Miss Stina Viola ";"female";3;3;"Southampton";"349909";21.075;3;1;NA;NA;"/titanic-victim/stina-viola-palsson.html";1908-06-19;1912-04-15;5;4.215;5;"Miss"
"1095";0;"PåLSSON, Miss Torborg Danira ";"female";8;3;"Southampton";"349909";21.075;3;1;NA;NA;"/titanic-victim/torborg-danira-palsson.html";1903-12-19;1912-04-15;5;4.215;5;"Miss"
"1096";0;"PåLSSON, Mrs Alma Cornelia ";"female";29;3;"Southampton";"349909";21.075;0;4;" [206]";NA;"/titanic-victim/alma-cornelia-palsson.html";1882-08-03;1912-04-15;5;4.215;5;"Mrs"
"1097";0;"PANULA, Master Eino Viljam ";"male";1;3;"Southampton";"3101295";39.6875;4;1;NA;NA;"/titanic-victim/eino-viljam-panula.html";1911-03-10;1912-04-15;7;5.66964285714286;6;"Master"
"1098";0;"PANULA, Master Jaako Arnold ";"male";14;3;"Southampton";"3101295";39.6875;4;1;NA;NA;"/titanic-victim/jaako-arnold-panula.html";1897-02-08;1912-04-15;7;5.66964285714286;6;"Master"
"1099";0;"PANULA, Master Juha Niilo ";"male";7;3;"Southampton";"3101295";39.6875;4;1;NA;NA;"/titanic-victim/juha-niilo-panula.html";1904-09-01;1912-04-15;7;5.66964285714286;6;"Master"
"1100";0;"PANULA, Master Urho Abraham ";"male";2;3;"Southampton";"3101295";39.6875;4;1;NA;NA;"/titanic-victim/urho-abraham-panula.html";1909-04-25;1912-04-15;7;5.66964285714286;6;"Master"
"1101";0;"PANULA, Mr Ernesti Arvid ";"male";16;3;"Southampton";"3101295";39.6875;4;1;NA;NA;"/titanic-victim/ernesti-arvid-panula.html";1895-05-18;1912-04-15;7;5.66964285714286;6;"Mr"
"1102";0;"PANULA, Mrs Maija Emelia Abrahamintytar ";"female";41;3;"Southampton";"3101295";39.6875;0;5;NA;NA;"/titanic-victim/maija-emelia-abrahamintytar-panula.html";1870-12-01;1912-04-15;7;5.66964285714286;6;"Mrs"
"1103";0;"PASIC, Mr Jakob ";"male";21;3;"Southampton";"315097";8.6625;0;0;NA;NA;"/titanic-victim/jakob-pasic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1104";0;"PATCHETT, Mr George ";"male";19;3;"Southampton";"358585";14.5;0;0;NA;NA;"/titanic-victim/george-patchett.html";1892-06-30;1912-04-15;2;7.25;1;"Mr"
"1105";0;"PAVLOVIC, Mr Stefo ";"male";32;3;"Southampton";"349242";7.89583333333333;0;0;NA;NA;"/titanic-victim/stefo-pavlovic.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1106";0;"PEACOCK, Master Albert Edward ";"male";0.58;3;"Southampton";"3101315";13.775;1;1;NA;NA;"/titanic-victim/albert-edward-peacock.html";1911-09-08;1912-04-15;3;4.59166666666667;3;"Master"
"1107";0;"PEACOCK, Miss Treasteall ";"female";3;3;"Southampton";"3101315";13.775;1;1;NA;NA;"/titanic-victim/treasteall-peacock.html";1908-06-30;1912-04-15;3;4.59166666666667;3;"Miss"
"1108";0;"PEACOCK, Mrs Edith ";"female";26;3;"Southampton";"3101315";13.775;0;2;NA;NA;"/titanic-victim/edith-peacock.html";1886-01-20;1912-04-15;3;4.59166666666667;3;"Mrs"
"1109";0;"PEARCE, Mr Ernest ";"male";32;3;"Southampton";"343271";7;0;0;NA;NA;"/titanic-victim/ernest-pearce.html";NA;1912-04-15;1;7;1;"Mr"
"1110";0;"PEDERSEN, Mr Olaf ";"male";28;3;"Southampton";"345498";7.775;0;0;NA;NA;"/titanic-victim/olaf-pedersen.html";1883-05-15;1912-04-15;1;7.775;1;"Mr"
"1111";0;"PEDUZZI, Mr Giuseppe ";"male";24;3;"Southampton";"2817";8.05;0;0;NA;NA;"/titanic-victim/giuseppe-peduzzi.html";1887-12-18;1912-04-15;1;8.05;1;"Mr"
"1112";0;"PEKONIEMI, Mr Edvard ";"male";21;3;"Southampton";"3101294";7.925;0;0;NA;NA;"/titanic-victim/edvard-pekoniemi.html";NA;1912-04-15;1;7.925;1;"Mr"
"1113";0;"PELTOMäKI, Mr Nikolai Johannes ";"male";25;3;"Southampton";"3101291";7.925;0;0;NA;NA;"/titanic-victim/nikolai-johannes-peltomaki.html";NA;1912-04-15;1;7.925;1;"Mr"
"1114";0;"PERKIN, Mr John Henry ";"male";22;3;"Southampton";"21174";7.25;0;0;NA;NA;"/titanic-victim/john-henry-perkin.html";1888-06-30;1912-04-15;1;7.25;1;"Mr"
"1115";1;"PERSSON, Mr Ernst Ulrik ";"male";25;3;"Southampton";"347083";7.775;1;0;"15";NA;"/titanic-survivor/ernst-ulrik-persson.html";1886-07-29;1951-10-17;1;7.775;2;"Mr"
"1116";1;"PETER / JOSEPH, Master Michael J. (""Michael Joseph"") ";"male";4;3;"Cherbourg";"2668";22.3583333333333;1;1;"D ";NA;"/titanic-survivor/michael-michael-joseph-peter-joseph.html";1907-05-11;1991-05-18;3;7.45277777777778;3;"Master"
"1117";1;"PETER / JOSEPH, Miss Anna (""Mary Joseph"") ";"female";2;3;"Cherbourg";"2668";22.3583333333333;1;1;"C ";NA;"/titanic-survivor/anna-mary-joseph-peter-joseph.html";1909-08-21;1914-03-22;3;7.45277777777778;3;"Miss"
"1118";1;"PETER / JOSEPH, Mrs Catherine ";"female";24;3;"Cherbourg";"2668";22.3583333333333;0;2;"C ";NA;"/titanic-survivor/catherine-peter-joseph.html";1889-06-30;1915-06-19;3;7.45277777777778;3;"Mrs"
"1119";0;"PETERS, Miss Catherine ";"female";26;3;"Queenstown";"330935";8.1375;0;0;NA;NA;"/titanic-victim/katie-peters.html";1884-06-30;1912-04-15;1;8.1375;1;"Miss"
"1120";0;"PETERSEN, Mr Marius ";"male";24;3;"Southampton";"342441";8.05;0;0;NA;NA;"/titanic-victim/marius-petersen.html";NA;1912-04-15;1;8.05;1;"Mr"
"1121";0;"PETRANEC, Miss Matilda ";"female";28;3;"Southampton";"349245";7.89583333333333;0;0;NA;NA;"/titanic-victim/matilda-petranec.html";NA;1912-04-15;1;7.89583333333333;1;"Miss"
"1122";0;"PETROFF, Mr Nedialco ";"male";19;3;"Southampton";"349212";7.89583333333333;0;0;NA;NA;"/titanic-victim/nedialco-petroff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1123";0;"PETROFF, Mr Pastcho ";"male";29;3;"Southampton";"349215";7.89583333333333;0;0;NA;NA;"/titanic-victim/pastcho-petroff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1124";0;"PETTERSSON, Miss Elin Natalia ";"female";18;3;"Southampton";"347087";7.775;0;0;NA;NA;"/titanic-victim/ellen-natalia-pettersson.html";1893-07-19;1912-04-15;1;7.775;1;"Miss"
"1125";0;"PETTERSSON, Mr Johan Emil ";"male";25;3;"Southampton";"347076";7.775;1;0;NA;NA;"/titanic-victim/johan-emil-pettersson.html";1886-11-19;1912-04-15;1;7.775;2;"Mr"
"1126";1;"PICARD, Mr Benoît ";"male";32;3;"Southampton";"392078";8.05;0;0;"9";NA;"/titanic-survivor/berk-pickard.html";1878-11-27;1941-05-25;1;8.05;1;"Mr"
"1127";0;"PLOTCHARSKY, Mr Vasil ";"male";27;3;"Southampton";"349227";7.89583333333333;0;0;NA;NA;"/titanic-victim/vasil-plotcharsky.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1128";0;"POKRNIC, Mr Mate ";"male";17;3;"Southampton";"315095";8.6625;0;0;NA;NA;"/titanic-victim/mate-pokrnic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1129";0;"POKRNIC, Mr Tome ";"male";24;3;"Southampton";"315092";8.6625;0;0;NA;NA;"/titanic-victim/tome-pokrnic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1130";0;"PULNER, Mr Uscher ";"male";16;3;"Cherbourg";"3411";8.7125;0;0;NA;NA;"/titanic-victim/uscher-pulner.html";NA;1912-04-15;1;8.7125;1;"Mr"
"1131";0;"RADEFF, Mr Alexander ";"male";27;3;"Southampton";"349223";7.89583333333333;0;0;NA;NA;"/titanic-victim/alexander-radeff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1132";0;"RASMUSSEN, Mrs Lena Jakobsen ";"female";63;3;"Southampton";"65305";8.1125;0;0;NA;NA;"/titanic-victim/lena-jakobsen-rasmussen.html";NA;1912-04-15;1;8.1125;1;"Mrs"
"1133";0;"RAZI, Mr Raihed ";"male";30;3;"Cherbourg";"2629";7.22916666666667;0;0;NA;NA;"/titanic-victim/raihed-razi.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1134";0;"REED, Mr James George ";"male";19;3;"Southampton";"362316";7.25;0;0;NA;NA;"/titanic-victim/james-george-reed.html";1893-12-27;1912-04-15;1;7.25;1;"Mr"
"1135";0;"REKIC, Mr Tido ";"male";38;3;"Southampton";"349249";7.89583333333333;0;0;NA;NA;"/titanic-victim/tido-rekic.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1136";0;"REYNOLDS, Mr Harold ";"male";21;3;"Southampton";"342684";8.05;0;0;" [327]";NA;"/titanic-victim/harold-reynolds.html";1891-06-30;1912-04-15;1;8.05;1;"Mr"
"1137";0;"RICE, Master Albert ";"male";10;3;"Queenstown";"382652";29.125;4;1;NA;NA;"/titanic-victim/albert-rice.html";1902-06-30;1912-04-15;6;4.85416666666667;6;"Master"
"1138";0;"RICE, Master Arthur ";"male";4;3;"Queenstown";"382652";29.125;4;1;NA;NA;"/titanic-victim/arthur-rice.html";1908-06-30;1912-04-15;6;4.85416666666667;6;"Master"
"1139";0;"RICE, Master Eric ";"male";7;3;"Queenstown";"382652";29.125;4;1;NA;NA;"/titanic-victim/eric-rice.html";NA;1912-04-15;6;4.85416666666667;6;"Master"
"1140";0;"RICE, Master Eugene Francis ";"male";2;3;"Queenstown";"382652";29.125;4;1;NA;NA;"/titanic-victim/eugene-francis-rice.html";1909-10-13;1912-04-15;6;4.85416666666667;6;"Master"
"1141";0;"RICE, Master George Hugh ";"male";8;3;"Queenstown";"382652";29.125;4;1;NA;NA;"/titanic-victim/george-hugh-rice.html";1903-11-30;1912-04-15;6;4.85416666666667;6;"Master"
"1142";0;"RICE, Mrs Margaret ";"female";39;3;"Queenstown";"382652";29.125;0;5;" [12]";NA;"/titanic-victim/margaret-rice.html";1872-10-06;1912-04-15;6;4.85416666666667;6;"Mrs"
"1143";0;"RIIHIVUORI, Miss Susanna Juhantytär  ";"female";22;3;"Southampton";"3101295";39.6875;0;0;NA;NA;"/titanic-victim/susanna-juhantytar-sanni-riihivuori.html";1889-04-23;1912-04-15;7;5.66964285714286;1;"Miss"
"1144";0;"RINTAMäKI, Mr Matti ";"male";35;3;"Southampton";"3101273";7.125;0;0;NA;NA;"/titanic-victim/matti-rintamaki.html";1877-02-04;1912-04-15;1;7.125;1;"Mr"
"1145";1;"RIORDAN, Miss Hannah ";"female";18;3;"Queenstown";"334915";7.72083333333333;0;0;"13";NA;"/titanic-survivor/hannah-riordan.html";1890-01-27;1982-09-29;1;7.72083333333333;1;"Miss"
"1146";0;"RISIEN, Mr Samuel Beard ";"male";69;3;"Southampton";"364498";14.5;0;0;NA;NA;"/titanic-victim/samuel-beard-risien.html";1842-06-03;1912-04-15;2;7.25;1;"Mr"
"1147";0;"RISIEN, Mrs Emma Jane ";"female";58;3;"Southampton";"364498";14.5;0;0;NA;NA;"/titanic-victim/emma-risien.html";1848-06-30;1912-04-15;2;7.25;1;"Mrs"
"1148";0;"ROBINS, Mr Alexander A. ";"male";50;3;"Southampton";"3337";14.5;1;0;" [119]";NA;"/titanic-victim/alexander-robins.html";1861-07-01;1912-04-15;2;7.25;2;"Mr"
"1149";0;"ROBINS, Mrs Charity ";"female";47;3;"Southampton";"3337";14.5;1;0;" [7]";NA;"/titanic-victim/charity-robins.html";1864-06-30;1912-04-15;2;7.25;2;"Mrs"
"1150";0;"ROGERS, Mr William John ";"male";29;3;"Southampton";"23567";8.05;0;0;NA;NA;"/titanic-victim/william-john-rogers.html";NA;1912-04-15;1;8.05;1;"Mr"
"1151";0;"ROMMETVEDT, Mr Knud Paust ";"male";49;3;"Southampton";"312993";7.775;0;0;NA;NA;"/titanic-victim/knud-paust-rommetvedt.html";1863-02-11;1912-04-15;1;7.775;1;"Mr"
"1152";0;"ROSBLOM, Miss Salli Helena ";"female";2;3;"Southampton";"370129";20.2125;1;1;NA;NA;"/titanic-victim/salli-helena-rosblom.html";1910-02-25;1912-04-15;3;6.7375;3;"Miss"
"1153";0;"ROSBLOM, Mr Viktor Richard ";"male";18;3;"Southampton";"370129";20.2125;1;1;NA;NA;"/titanic-victim/viktor-richard-rosblom.html";1894-04-08;1912-04-15;3;6.7375;3;"Mr"
"1154";0;"ROSBLOM, Mrs Helena Wilhelmina ";"female";41;3;"Southampton";"370129";20.2125;0;2;NA;NA;"/titanic-victim/helena-wilhelmina-rosblom.html";1870-04-22;1912-04-15;3;6.7375;3;"Mrs"
"1155";1;"ROTH, Miss Sarah ";"female";31;3;"Southampton";"342712";8.05;0;0;"C ";NA;"/titanic-survivor/sarah-roth.html";1885-10-10;1947-07-04;1;8.05;1;"Miss"
"1156";0;"ROUSE, Mr Richard Henry ";"male";53;3;"Southampton";"3594";8.05;0;0;NA;NA;"/titanic-victim/richard-henry-rouse.html";1857-06-30;1912-04-15;1;8.05;1;"Mr"
"1157";0;"RUSH, Mr Alfred George John ";"male";17;3;"Southampton";"20589";8.05;0;0;NA;NA;"/titanic-victim/alfred-george-john-rush.html";1895-04-14;1912-04-15;1;8.05;1;"Mr"
"1158";1;"RYAN, Mr Edward ";"male";24;3;"Queenstown";"383162";7.75;0;0;"14";NA;"/titanic-survivor/edward-ryan.html";1888-01-28;1974-11-05;1;7.75;1;"Mr"
"1159";0;"RYAN, Mr Patrick ";"male";29;3;"Queenstown";"371110";24.15;0;0;NA;NA;"/titanic-victim/patrick-ryan.html";1882-06-30;1912-04-15;3;8.05;1;"Mr"
"1160";0;"SAAD, Mr Amin ";"male";30;3;"Cherbourg";"2671";7.22916666666667;0;0;NA;NA;"/titanic-victim/amin-saad.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1161";0;"SAAD, Mr Khalil ";"male";27;3;"Cherbourg";"2672";7.225;0;0;NA;NA;"/titanic-victim/khalil-saad.html";NA;1912-04-15;1;7.225;1;"Mr"
"1162";0;"SADLIER, Mr Matthew ";"male";18;3;"Queenstown";"367655";7.72916666666667;0;0;NA;NA;"/titanic-victim/matthew-sadlier.html";1893-06-30;1912-04-15;1;7.72916666666667;1;"Mr"
"1163";0;"SADOWITZ, Mr Henry ";"male";17;3;"Southampton";"1855";7.59166666666667;0;0;NA;NA;"/titanic-victim/harry-sadowitz.html";1895-06-30;1912-04-15;1;7.59166666666667;1;"Mr"
"1164";0;"SæTHER, Mr Simon Sivertsen ";"male";43;3;"Southampton";"3101262";7.25;0;0;" [32]";NA;"/titanic-victim/simon-sivertsen-saether.html";1868-07-14;1912-04-15;1;7.25;1;"Mr"
"1165";0;"SAGE, Master Anthony William ";"male";12;3;"Southampton";"2343";69.55;8;2;" [67]";NA;"/titanic-victim/anthony-william-sage.html";1899-06-30;1912-04-15;11;6.32272727272727;11;"Master"
"1166";0;"SAGE, Master Thomas Henry ";"male";4;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/thomas-henry-sage.html";1907-06-30;1912-04-15;11;6.32272727272727;11;"Master"
"1167";0;"SAGE, Miss Constance Gladys ";"female";7;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/constance-gladys-sage.html";1904-06-30;1912-04-15;11;6.32272727272727;11;"Miss"
"1168";0;"SAGE, Miss Dorothy ";"female";14;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/dorothy-dolly-florence-sage.html";1897-10-13;1912-04-15;11;6.32272727272727;11;"Miss"
"1169";0;"SAGE, Miss Elizabeth Ada ";"female";10;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/elizabeth-ada-sage.html";1901-11-09;1912-04-15;11;6.32272727272727;11;"Miss"
"1170";0;"SAGE, Miss Stella Anne ";"female";20;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/stella-anne-sage.html";1891-06-30;1912-04-15;11;6.32272727272727;11;"Miss"
"1171";0;"SAGE, Mr Douglas Bullen ";"male";18;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/douglas-bullen-sage.html";1894-06-30;1912-04-15;11;6.32272727272727;11;"Mr"
"1172";0;"SAGE, Mr Frederick ";"male";16;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/frederick-sage.html";1895-06-30;1912-04-15;11;6.32272727272727;11;"Mr"
"1173";0;"SAGE, Mr George John ";"male";19;3;"Southampton";"2343";69.55;8;2;NA;NA;"/titanic-victim/george-john-sage.html";1892-06-30;1912-04-15;11;6.32272727272727;11;"Mr"
"1174";0;"SAGE, Mr John George ";"male";44;3;"Southampton";"2343";69.55;1;9;NA;NA;"/titanic-victim/john-george-sage.html";1867-06-30;1912-04-15;11;6.32272727272727;11;"Mr"
"1175";0;"SAGE, Mrs Annie Elizabeth ";"female";44;3;"Southampton";"2343";69.55;1;9;NA;NA;"/titanic-victim/annie-elizabeth-sage.html";1867-06-30;1912-04-15;11;6.32272727272727;11;"Mrs"
"1176";0;"SALANDER, Mr Karl Johan ";"male";24;3;"Southampton";"7266";9.325;0;0;NA;NA;"/titanic-victim/karl-johan-salander.html";1887-07-25;1912-04-15;1;9.325;1;"Mr"
